Period,quick_ratio,profit_growth,management_turnover,loan_size,leverage_ratio,defaulted,sector,Environment,Social,Governance
2,1.84,-0.46,0.37,206.36,0.39,0,6,-1.233543117,-0.12531757,0.405964329
2,4.57,0.21,0.24,252.73,0.71,1,6,0.024020892,-0.608526989,-0.972208909
2,2.26,-0.25,0.02,412.81,0.48,0,6,0.199711394,2.013948688,-0.113730039
2,2.71,0.12,0.43,438.22,0.45,0,6,0.928282589,0.539032499,-0.308072003
2,3.67,-0.49,0.46,348.04,0.89,0,6,0.097197699,0.002292779,0.011980887
2,1.12,0.34,0.08,74.01,0.87,0,6,1.103210252,0.11690787,-0.137674192
2,3.3,-0.31,0.3,158.63,0.51,0,6,-3.441236913,-0.908513584,-0.636291588
2,0.2,0.08,0.37,170.66,0.4,1,6,-0.160111995,-0.65435529,0.330159082
2,0,0,0.36,7.26,0.53,1,6,-1.387184057,-0.533638627,-0.01453202
2,4.24,0.41,0.41,353.15,0.7,0,6,-0.065078893,0.067422548,0.329505383
2,3.62,0.75,0.15,384.01,0.34,0,6,-0.556537998,-0.060771015,0.696418283
2,0.36,-0.24,0.09,37.86,0.69,1,6,-1.164917194,-0.049408584,0.036882284
2,0,0,0.25,8.95,0.49,1,6,0.185498266,-0.047044182,-0.442474857
2,4.55,0.9,0.28,416.93,0.39,0,6,-1.256767064,0.289210789,0.464820005
2,4.57,-0.21,0.33,33.62,0.21,0,6,0.525069481,0.13645149,-0.855882263
2,0.94,0.15,0.46,445.37,0.18,0,6,0.411245082,-0.082289375,-0.7333756
2,1.18,0.52,0.31,28.46,0.49,0,6,-0.82131919,-0.026134614,0.406968184
2,0.52,0.29,0.1,338.7,0.15,1,6,-0.720838216,0.516612886,0.268175882
2,2.81,-0.15,0.39,229.11,0.23,0,6,0.956881649,-0.42491024,0.40709665
2,0.11,0.04,0.35,61.97,0.59,1,6,0.1865169,0.530239959,-0.614295459
2,0,0,0.29,8.82,0.54,1,6,-1.550083653,0.314316253,0.982436177
2,3.36,0.51,0.42,115.8,0.24,0,6,-0.36501433,0.654508767,0.625093435
2,4.9,-0.09,0.04,313.51,0.76,0,6,-0.354705207,0.040248551,0.380105121
2,0.27,-0.49,0.43,137.81,0.65,0,6,1.50453161,-1.257629947,0.01162789
2,4.25,0.27,0.11,420.1,0.27,1,6,-0.668792381,-1.434705155,-0.021025812
2,0.59,0.57,0.45,354.77,0.23,0,7,-0.580077995,-1.200120323,0.536140305
2,4.78,0.91,0.42,492.11,0.7,0,7,-1.172647899,1.083699317,0.536582547
2,2.17,-0.05,0.3,114.58,0.14,0,7,1.9217714,0.644962483,0.856196039
2,0,0,0.31,14.77,0.49,1,7,-0.852066933,0.759710588,0.607510628
2,0.19,-0.07,0.26,124.67,0.94,1,7,0.658792487,-1.159844487,-0.91531092
2,2.34,0.26,0.29,496.8,0.44,1,7,-0.599043233,0.311570716,-0.253689336
2,1.11,0.83,0.21,372.4,0.83,0,7,-0.602715318,0.931620434,-0.236285587
2,4.96,-0.03,0,14.01,0.38,0,7,-0.79612164,-0.08240022,-0.661950708
2,1.51,-0.02,0.4,420.94,0.21,0,7,1.165694812,-0.607843162,-0.461635636
2,3,0.32,0.03,331.39,0.15,1,7,-1.6903914,-1.457733561,0.827676558
2,4.42,0.62,0.05,497.27,0.51,0,7,0.768920927,-0.391216872,-0.675361207
2,1.28,0.62,0.22,214.24,0.77,1,7,0.253307917,0.799266786,1.162788976
2,0.57,-0.19,0.22,455.14,0.32,0,7,-0.1564581,0.173185413,0.625559551
2,1.18,-0.35,0.23,88.43,0.47,0,7,-0.05297693,1.112917971,-0.597931376
2,0.61,0.76,0.27,482.97,0.51,1,7,1.122621143,0.057435443,-0.033041943
2,0.75,0.94,0.04,33.97,0.27,1,7,0.026321914,-0.018480364,0.501112254
2,3.91,0.82,0.49,388.37,0.62,0,7,0.799561803,-2.008764568,0.370210955
2,0.19,0.1,0.47,130.93,0.39,1,7,-0.472468855,1.039569497,0.479059281
2,1.82,-0.03,0.39,150.12,0.17,1,7,-1.689495548,-0.373301816,0.326249392
2,0.19,0.52,0.15,324.6,0.33,1,7,-1.706948751,-0.641863949,-0.485796363
2,2.35,0.44,0.13,191.26,0.67,0,7,-0.95607902,-0.312450652,0.278639618
2,0.17,-0.12,0.27,144.1,0.95,1,7,0.689155968,0.280483903,0.282001906
2,0,0,0.38,9.72,0.54,1,7,0.381746759,-0.601983743,-0.073926003
2,3.72,0.72,0.27,300.54,0.72,0,7,-1.998687367,-0.629904662,0.847446699
2,4.11,0.91,0.45,99.72,0.86,1,7,-0.40384748,1.074944294,-0.147261972
2,0.44,-0.13,0.42,225.43,0.2,0,7,-0.079746769,0.22445704,-0.488848855
2,4.67,-0.06,0.49,413.95,0.26,0,7,-1.25738552,-0.679813752,-0.322258984
2,4.89,0.34,0.27,322.43,0.82,1,7,0.359599426,1.997495929,0.423277697
2,2.87,0.58,0.22,83.58,0.62,0,7,2.86498107,0.738031076,0.495822405
2,0.25,-0.15,0.09,49,0.77,1,7,0.173768058,-0.592031597,-0.295440259
2,0.81,-0.08,0.3,435.85,0.47,0,7,-0.518798515,-0.433346372,0.352646339
2,4.42,0.69,0.31,49.94,0.66,1,8,-1.197627171,-0.936535116,-0.999170879
2,3.56,0.71,0.4,338.33,0.3,0,8,1.013422661,-0.464172274,0.804402589
2,0.19,0.11,0.41,128.55,0.37,1,8,0.168179213,1.637622518,-0.545695684
2,0.65,0.97,0.07,72,0.19,1,8,-0.730074134,0.55152384,-0.093220933
2,2.58,0.79,0.03,224.07,0.16,1,8,-1.816879376,0.951797574,-0.611753421
2,0.35,0.96,0.11,435.89,0.19,0,8,1.023647656,0.643814815,0.294102165
2,0.1,0.06,0.63,147.88,0.65,1,8,0.116230012,0.342201361,-0.119472361
2,3.91,-0.01,0.15,138.56,0.76,1,8,-0.02019533,-0.54950732,-0.295215727
2,2.72,-0.15,0.12,69.67,0.41,1,8,2.717861207,0.418228012,-0.228868089
2,1.44,-0.45,0.45,215.53,0.24,0,8,-0.400791578,0.259538524,-0.341198074
2,0.12,0.06,0.43,69.88,0.57,1,8,-0.620092351,0.590711693,-0.683464805
2,0.2,-0.08,0.21,140.78,0.83,1,8,-0.233796982,-1.409418928,-0.074519448
2,3.91,0.59,0.2,55.9,0.38,1,8,1.054647782,-0.069470616,0.431172111
2,0.93,0.43,0.07,339.23,0.68,0,8,1.322960088,-0.219525305,-0.588263447
2,1.84,-0.01,0.06,55.49,0.48,0,8,0.974732757,-0.854051336,-0.369119562
2,1.65,-0.31,0.05,158.39,0.36,1,8,0.451591404,-0.140195482,0.441792736
2,0.18,0.08,0.29,111.14,0.37,1,8,0.413144789,-0.003934133,0.246828336
2,0,0,0.28,13.12,0.51,1,8,-1.111170604,-1.07661549,-0.37586517
2,0.2,0.34,0.34,199.4,0.21,0,8,-0.152148232,-1.636203706,0.288613364
2,3.01,-0.34,0.31,463.58,0.42,1,8,0.003531113,-0.34890661,0.351869858
2,3.35,-0.04,0.25,347.71,0.41,1,9,0.027697524,0.415561772,-0.066291364
2,3.1,0.44,0.1,204.69,0.53,0,9,0.299378371,-1.660337148,0.160675881
2,1.32,-0.38,0.14,207.09,0.74,0,9,0.023262601,-0.845296313,-0.115354624
2,2.15,0.79,0.46,158.46,0.75,1,9,-1.543012331,1.229980171,-0.277056529
2,0,0,0.38,12.39,0.52,1,9,-1.092078037,1.597104529,0.144126489
2,2.3,-0.49,0.29,121.3,0.52,0,9,2.718188625,0.557466819,-0.118473054
2,1.41,0.52,0.27,383.5,0.34,1,9,-0.037260861,-0.971116947,-0.386584134
2,4.34,-0.38,0.01,437.12,0.12,1,9,1.398811946,-0.057697207,-0.009889618
2,3.85,0.54,0.21,491.36,0.54,0,9,1.332516604,0.800112616,-0.050203539
2,2.74,-0.29,0.09,273.74,0.26,0,9,-0.420832293,-0.752984874,-0.454024303
2,1.58,0,0.4,432.73,0.65,0,9,-1.507714842,0.355453267,0.359183332
2,2.12,0.98,0.41,46.48,0.33,1,9,0.151046606,0.422159587,0.296062694
2,3.5,0.2,0.37,68.17,0.26,1,9,-1.803464329,1.054876293,-0.415068371
2,0.21,0.37,0.12,117.12,0.3,0,9,-0.772861313,-1.685234565,-0.027221176
2,1.02,0.45,0.2,143.14,0.35,1,9,-3.161549103,-0.037410928,-0.380404117
2,4.35,0.32,0.18,492.2,0.71,1,9,1.247626642,0.947846388,0.498675945
2,1.29,-0.48,0.38,63.69,0.71,0,9,-1.728353709,-2.104206942,-0.327613634
2,4.34,-0.02,0.02,257.17,0.61,0,9,0.220510401,0.988198963,0.257617785
2,0,0,0.25,9.99,0.47,1,9,-0.729892236,0.303071488,-0.04019455
2,4.16,0.06,0.22,82.59,0.54,0,9,2.668457455,-0.139891085,0.595767915
2,4.06,0.69,0.12,370.97,0.43,1,10,-0.489815193,0.930118063,-0.035004177
2,1.39,-0.09,0.18,43.12,0.44,0,10,-0.008715233,-0.099871045,0.811669452
2,2.04,0.26,0.15,219.28,0.14,1,10,0.581212589,0.853739266,0.457222313
2,2.98,0.15,0.04,103.34,0.73,1,10,-0.461868694,1.049988896,0.11693146
2,1.97,0.4,0.35,469.29,0.78,1,10,-1.428168162,-1.824482752,-0.640902726
2,0.1,0.04,0.4,106.61,0.64,1,10,0.564326683,-0.443098997,0.534485025
2,2.21,0.83,0.22,406.55,0.72,0,10,-0.200363957,-0.265714277,-0.537818323
2,0.22,-0.1,0.2,103.62,0.85,1,10,-0.489824288,0.925692802,0.244425564
2,2.17,0.88,0.04,437.94,0.83,1,10,0.832294518,0.670625582,-0.597084409
2,2.99,-0.44,0.25,127.47,0.66,0,10,-1.95605935,1.468395112,-0.051874167
2,4.46,0.39,0.07,477.95,0.51,1,10,-0.101185833,-0.118604646,-0.059001195
2,0.2,0.12,0.49,230.19,0.4,1,10,-1.943317329,0.157148747,0.438891448
2,1.23,-0.29,0.43,130.12,0.49,1,10,0.291342985,-0.521745847,0.645447926
2,1.03,0.66,0.24,184.15,0.43,1,10,-0.605809873,0.04648399,-0.353138603
2,2.39,-0.13,0.41,58.99,0.46,0,10,2.289034455,-0.223112409,0.513538225
2,2.72,-0.42,0.45,129.07,0.49,0,10,-1.523480933,-0.446441391,-0.184009536
2,0.35,-0.23,0.12,29.84,0.78,1,10,-1.283701749,0.576856962,0.539888561
2,0.1,0.13,0.45,177.62,0.38,0,10,-0.151380846,0.466309871,-0.637248831
3,2.87,0.45,0.46,34.47,0.71,0,1,-0.944482963,-1.424398306,-0.040121222
3,1.82,-0.39,0.4,213.06,0.53,0,1,-0.409063432,0.017249135,0.170912813
3,4.21,0.63,0.4,45.63,0.4,0,1,0.750857225,-0.177348056,-0.482235691
3,3.89,0.14,0.18,200.55,0.25,0,1,-0.532409103,-0.207364792,0.307219352
3,1.17,-0.21,0.21,369.77,0.78,0,1,-0.030202045,0.368360702,-0.08888037
3,0.42,0.11,0.22,385.08,0.72,1,1,0.621972731,0.51336599,-0.205312176
3,1.65,-0.4,0.06,49.34,0.17,0,1,0.052218638,-0.77361733,0.427213536
3,4.49,-0.39,0.19,478.56,0.39,0,1,0.437303243,0.672997658,0.277135541
3,0.95,-0.02,0.13,397.66,0.14,0,1,-1.114115094,-0.101199475,0.519473815
3,0.19,-0.08,0.24,108.34,0.95,1,1,1.167229584,1.172491011,-0.008185452
3,2.05,0.68,0.18,494.33,0.52,0,1,0.37247105,0.091856123,-0.810973688
3,2.16,-0.48,0.09,30.26,0.11,0,1,-2.107135515,0.75313153,0.208103756
3,0,0,0.37,11.47,0.51,1,1,-1.348171281,-1.175942543,-0.072992634
3,2.95,0.15,0.16,269.12,0.45,0,1,0.694933533,1.304454145,-0.526011945
3,0.24,-0.23,0.08,24.98,0.68,1,1,0.197231884,0.665223183,1.013663677
3,4.63,0.85,0.35,469.58,0.86,0,1,-1.385587893,0.540615019,0.51709776
3,4.57,0.87,0.49,441.6,0.14,0,1,0.613504199,0.024658675,0.370333169
3,0.33,-0.14,0.11,29.34,0.81,1,1,0.157758677,-0.940402742,-0.021249207
3,0.31,-0.25,0.12,52.2,0.72,1,1,0.500535862,-0.224141559,0.567497409
3,4.68,-0.13,0.37,339.95,0.14,1,1,-2.48732249,0.623973619,0.372449449
3,3.06,-0.25,0.04,299.08,0.88,1,1,-1.220939794,0.172252612,0.242562237
3,0.23,-0.05,0.19,265.08,0.28,0,1,-0.406977279,2.324013622,-0.167771645
3,0,0,0.28,6.34,0.52,1,1,0.594070571,-0.200985255,-0.1879107
3,4.9,0.7,0.29,23.29,0.25,0,1,-0.953464223,0.914188831,-0.735115009
3,3.7,-0.4,0.18,171.83,0.28,1,1,1.241644441,-0.311829922,0.189842808
3,4.11,0.08,0.22,251.6,0.56,0,1,1.42864792,0.113863052,-0.204003072
3,0.34,-0.21,0.07,57.44,0.8,1,1,1.475723366,-0.162516187,0.131125262
3,4.77,-0.41,0.11,88.63,0.88,1,1,0.142022145,0.878275159,0.043131649
3,4.74,0.07,0.19,404.37,0.35,1,1,0.962088507,0.961906608,-0.019213076
3,3.49,0.33,0.45,27.97,0.7,0,1,1.035155037,-1.56340775,-0.471238764
3,2.71,0.54,0.42,199.94,0.47,0,1,0.684968882,-0.996878953,-0.397035365
3,0.22,-0.09,0.29,124.27,0.96,1,1,0.427617124,0.738963877,0.267823452
3,4.38,0.87,0.49,481.77,0.78,0,1,-0.944478415,0.146719117,0.614190867
3,2.32,0.95,0.37,276.97,0.21,0,1,0.766522135,-0.678754759,-0.016143531
3,1.04,-0.31,0.16,186.41,0.53,0,1,1.742978384,0.299290832,0.382320877
3,0.02,0.08,0.33,398.5,0.57,0,1,0.24410383,-1.376834007,-0.266520601
3,3.99,0.34,0.36,34.28,0.48,1,1,-1.12266207,-0.041756039,0.045065462
3,1.83,0.46,0.04,401.86,0.79,0,1,-1.701564543,-0.26521974,-0.362944093
3,0.09,0.06,0.53,126.01,0.56,1,1,-2.580563887,1.057447889,-0.171718284
3,3.06,-0.12,0.07,141.83,0.58,0,1,-0.450831976,0.239293172,0.302983381
3,4.47,0.41,0.34,235.95,0.63,1,1,-1.49556854,-0.554985604,0.409594918
3,3.29,0.32,0.18,153.52,0.68,0,1,0.36268375,1.13303372,0.646130047
3,0.3,-0.2,0.09,32.36,0.8,1,1,-0.362140327,-0.206565858,0.198068051
3,0,0,0.3,6.02,0.48,1,1,-0.564873517,0.186909688,0.141113787
3,0.25,-0.26,0.1,52.19,0.7,1,1,1.034841262,-0.035216203,-0.769705366
3,1.86,0.98,0.2,355.01,0.89,0,1,-1.460516614,0.715313035,-0.752243068
3,1.12,0.95,0.35,402.41,0.42,1,1,-0.21995902,-0.201809769,0.347480409
3,2.77,0.71,0.27,344.89,0.8,0,1,-1.429370968,0.38844064,-0.453039775
3,4.3,0.06,0.49,378.14,0.33,1,1,1.432299541,0.391252684,-0.30036972
3,0.9,0.7,0.5,251.34,0.84,0,1,0.153402198,-0.977039463,0.226207248
3,4.32,-0.09,0.24,158.43,0.85,0,1,-0.047986077,-0.878302444,-0.169737291
3,0.53,1,0.1,125.31,0.64,0,1,-0.300411784,1.108566039,0.6668688
3,3.08,0.93,0.33,9.14,0.28,1,1,-0.254984798,-1.004169121,-0.873819772
3,0.35,-0.15,0.1,38.76,0.7,1,1,-1.425737537,0.176981416,0.058806791
3,1.31,0.75,0.08,278.37,0.52,1,1,2.028727977,0.201679313,0.362172159
3,0.53,-0.43,0.45,73.65,0.28,0,1,1.768294169,0.273942362,-0.203084483
3,2.11,0.06,0.41,37.89,0.67,0,1,-1.008561412,-0.575844865,0.12793862
3,1.63,-0.49,0.1,96.11,0.88,0,1,0.565404434,-0.237922961,0.009044925
3,4.65,0.69,0.14,208.75,0.58,0,1,0.503101774,0.060978209,0.531849764
3,0.21,-0.09,0.24,131.74,0.95,1,1,0.712932433,0.146435184,-0.722125151
3,2.48,0.14,0.22,423.06,0.59,1,1,-0.48915922,0.1136533,0.427747295
3,0.89,0.97,0.01,131.27,0.13,0,1,-0.725906375,-1.0285396,-0.073019351
3,1.85,0.05,0.07,418.39,0.11,0,1,0.61157607,0.208906386,0.309443067
3,2.05,0.94,0.25,242.85,0.16,0,1,-1.37138386,-0.283000077,0.018720812
3,0.09,0.06,0.59,65.15,0.59,1,1,-0.380489382,-1.004030992,0.671630005
3,1.84,-0.42,0.35,149.57,0.75,0,1,-0.20104153,-0.179188078,-0.497313977
3,0.04,0.43,0.14,175.85,0.64,0,1,-0.648931291,0.267551741,0.439405312
3,2.74,0.33,0.34,61.12,0.48,1,1,0.417071533,0.724988922,0.640566213
3,4.41,0.6,0.14,380.07,0.43,0,1,0.80587597,-0.718619617,-0.594627636
3,3.57,0.47,0.49,473.5,0.29,1,1,-1.534103831,-1.159561407,-1.17752279
3,4.65,0.49,0.36,164.7,0.82,0,1,-0.096661097,0.838845153,-0.287734565
3,2.18,0.45,0.23,69.24,0.45,0,1,0.517668468,0.311035251,-0.068102963
3,3.22,0.07,0.14,192.65,0.52,0,1,-0.920013008,-0.289470847,0.665206699
3,1.58,-0.3,0.2,132.32,0.5,0,1,-0.727141014,-0.502951707,-0.528359578
3,0.11,0.06,0.49,92.43,0.64,1,1,1.353255357,0.607936954,-0.54138809
3,0,0,0.29,7.45,0.5,1,1,-1.109419827,-0.571994292,0.474074113
3,0,0,0.29,13.8,0.46,1,1,-0.805857781,-0.297866904,1.106991476
3,1.29,0.21,0.18,232.17,0.82,0,1,0.174056822,0.917589205,0.996792551
3,3.96,0.84,0.29,422.01,0.79,0,1,0.91149559,0.023799203,-0.173006356
3,0.59,0.4,0.44,172.08,0.36,1,1,0.36204483,0.251649794,-0.192173957
3,0,0,0.25,10.69,0.46,1,1,1.256735231,0.69834357,0.178790742
3,2.53,-0.24,0.17,76.82,0.16,1,1,0.017047341,0.23430772,-1.196858648
3,1.32,0.82,0.41,22.38,0.51,1,1,1.348107617,-0.73515082,-0.271315912
3,0.16,-0.11,0.2,83.86,0.88,1,1,-0.342727162,-0.245682941,-0.028112481
3,0,0,0.36,12.79,0.55,1,1,-1.407752279,0.325110818,0.577807668
3,3.67,-0.17,0.33,380.19,0.83,1,1,-0.169525265,-0.840826715,-0.101596243
3,0.11,0.06,0.46,106.17,0.58,1,1,0.944921794,-0.367936082,-0.224679866
3,0.2,0.09,0.33,130.99,0.39,1,1,0.769084636,-0.598344627,-0.010981012
3,4.85,0.14,0.09,191.91,0.51,0,1,0.284078396,-0.436252208,0.890991032
3,3.86,0.74,0.06,230.07,0.4,1,1,0.681661732,-0.411698409,-0.360402055
3,4.64,-0.29,0.1,5.47,0.67,0,1,-0.782063125,0.332203172,-0.000320597
3,0.11,0.06,0.46,128.26,0.65,1,1,-0.673724116,0.60222078,-0.073492856
3,0.24,0.08,0.41,284.53,0.42,1,1,0.510360678,-0.419535127,-0.285738224
3,0.21,-0.12,0.27,96.95,0.92,1,1,0.447373623,0.627790087,0.867205472
3,1.87,-0.28,0.33,219.33,0.71,0,1,0.058315663,-1.458006409,-0.11457189
3,3.72,-0.09,0.4,344.15,0.18,0,1,-1.023624918,-0.490289835,0.144991077
3,0,0,0.34,10.92,0.47,1,1,1.447428986,-0.203270361,0.261103423
3,2.6,0.51,0.22,31.01,0.46,0,1,-0.09964424,-0.817303771,0.373017883
3,0.84,0.2,0.36,377.98,0.6,1,1,0.582367647,-0.833163085,0.520884669
3,2.23,-0.04,0.21,372.39,0.48,1,1,-0.069294401,-1.011670747,0.503929414
3,0.17,0.11,0.4,165.32,0.41,1,1,-0.217365823,0.143958232,0.175034529
3,0.29,-0.26,0.08,32.1,0.78,1,1,-0.562013156,-1.781727406,-0.155026783
3,1.21,0.88,0.29,35.61,0.11,1,1,-0.338247901,-0.47568733,0.319743094
3,0.08,0.79,0.13,267.32,0.43,1,1,-0.162383458,0.435709921,-0.806232947
3,2.99,0.38,0.05,207.25,0.71,1,1,-0.07644644,-0.442915677,0.023037501
3,0.18,0.09,0.52,222.16,0.39,1,1,0.041387693,0.517214858,0.385273324
3,3.05,0.46,0.43,325.57,0.26,1,1,0.399224973,-1.308117135,-0.381381824
3,1.04,-0.39,0,256.49,0.13,1,1,0.861498393,-0.179653625,-0.090692538
3,1.77,0.84,0.41,233.26,0.16,1,1,-0.058978458,-0.40321197,-0.109683356
3,0,0,0.26,14.14,0.48,1,1,-1.184414486,0.576028185,0.096288773
3,3.65,-0.07,0.23,390.31,0.2,1,1,-1.167397841,0.933312094,0.382353846
3,3.47,0.69,0.12,200.95,0.41,0,1,-1.024550329,0.204970547,0.673869636
3,1.06,-0.39,0.13,106.79,0.48,0,1,-0.003353762,0.072940054,-0.077452569
3,4.76,0.14,0.24,134.72,0.17,1,1,0.953136805,-0.107555138,-0.268001941
3,2.56,0.59,0.49,488.09,0.37,1,1,-0.625964276,0.573027705,0.238849225
3,0.19,-0.08,0.2,99.49,0.83,1,1,-1.118332875,1.364501259,-1.12609996
3,0.21,-0.08,0.22,137.16,0.91,1,1,-0.511927283,2.057795427,0.20968173
3,2.02,0.01,0.24,306.13,0.73,1,1,-0.609286417,-0.537812355,-0.116417596
3,1.26,-0.32,0.32,133.39,0.33,0,1,-0.439825953,-0.507816935,-0.553195605
3,1.89,0.39,0.44,434.14,0.9,0,1,-1.579205673,0.232822401,0.345413582
3,3.32,0.31,0.28,215.74,0.37,0,1,-0.025784175,0.659479724,0.052480118
3,0.24,0.08,0.45,255.38,0.4,1,1,-2.252818376,-0.51491611,-0.01460819
3,1.06,0.9,0.44,207.57,0.65,0,1,-0.443494628,0.703902856,0.072556077
3,1.92,0.29,0.01,1.57,0.24,1,1,1.875941962,0.680751668,-0.067161636
3,0.09,0.04,0.49,109.74,0.56,1,1,0.22183599,0.580060373,0.23948985
3,0.27,-0.2,0.13,42.67,0.77,1,1,1.395028448,1.680459718,-0.237149038
3,3.71,0.24,0.17,161.36,0.85,0,1,-0.975639978,0.250989842,0.533200364
3,0,0,0.31,7.25,0.47,1,1,1.055077519,0.245777585,0.461531044
3,3.26,0.23,0.23,421.58,0.84,0,1,0.326012923,-0.991370825,-0.476759396
3,0.16,-0.1,0.3,96.03,0.87,1,1,-1.94144377,0.058696514,-0.22672225
3,1,0.23,0.38,259.93,0.67,0,1,0.288998763,-0.059770855,-1.02003014
3,0.31,0.1,0.23,59.32,0.56,0,1,0.844199803,-0.512139877,-0.974891918
3,0.09,0.05,0.61,52.1,0.58,1,1,1.983744369,-1.215335033,-0.321437028
3,0.29,-0.21,0.07,38.87,0.81,1,1,1.010191681,0.382157452,-0.027245619
3,1.58,0.13,0.19,395.13,0.71,0,1,-0.115826424,-0.649484946,-0.380014171
3,0,0,0.25,14.16,0.5,1,1,0.57238708,0.373161981,-0.202672368
3,0.85,0.01,0.26,45.33,0.11,0,1,-1.356027042,-0.533916591,0.552232677
3,1.9,0.63,0.37,477.61,0.78,1,1,1.29381533,-1.103900331,-0.246386662
3,1.81,-0.11,0.07,421.75,0.52,0,1,1.209307356,0.314439035,0.316452997
3,0.64,-0.31,0.1,281.07,0.63,1,1,-0.911418283,0.627848067,0.417429078
3,1.74,0.78,0.03,108.73,0.51,1,1,-0.550298864,-0.648535092,-1.361659088
3,4.41,0.81,0.05,430.73,0.8,0,1,0.248676315,0.413685939,-0.052114046
3,3.16,-0.07,0.33,262.5,0.66,0,1,0.246330956,-0.376140292,-0.528494866
3,1.38,0.02,0.1,132.18,0.51,0,2,1.176701971,0.062101151,-0.22772042
3,1.86,0.34,0.22,94.49,0.13,0,2,-1.284538484,0.713718578,-0.402752676
3,1.99,0.23,0.11,42.44,0.33,1,2,0.376589924,-0.083994678,-0.429406555
3,4.72,0.7,0.05,117.01,0.64,0,2,0.920394996,0.301925525,-0.272303851
3,0.12,0.05,0.63,76.17,0.58,1,2,-0.266140887,0.279307244,-0.908789843
3,0.89,0.84,0.22,479.34,0.86,0,2,1.067860467,-0.252887844,0.041585508
3,3.16,-0.36,0.17,357.67,0.56,0,2,-0.97022621,0.390481034,-0.447852244
3,4.61,-0.02,0.38,498.71,0.19,0,2,-0.826987616,-0.927684596,-0.083480813
3,0.21,-0.11,0.3,90.06,0.91,1,2,-1.431130841,-0.219423839,-0.345490889
3,0.03,0.09,0.08,49.67,0.43,0,2,0.571110377,0.284536554,-0.331629622
3,0.09,0.05,0.58,71.86,0.56,1,2,-1.787002475,0.680274184,-0.106395532
3,3.29,-0.18,0.24,151.03,0.61,0,2,-0.250033736,-0.027213218,0.114268914
3,0.92,0.94,0.43,305.68,0.18,0,2,-0.122479378,0.344377327,0.191226945
3,3.78,0.4,0.25,201.36,0.88,1,2,-1.310149855,-0.185069666,-0.535526397
3,0.18,-0.11,0.23,126.89,0.86,1,2,0.752052074,0.655126087,-0.878649189
3,4.81,0.12,0.47,282.83,0.58,0,2,-0.534386118,-0.799502118,0.204399839
3,4.37,0.07,0.3,34.31,0.36,0,2,-0.190623268,0.40831253,-0.629416945
3,2.12,0.83,0.05,201.24,0.25,1,2,0.397237727,-0.352821985,-0.501557906
3,0.13,0.16,0.41,476.36,0.33,0,2,0.306048378,0.592351341,0.622744665
3,2.62,0.29,0.42,128.69,0.27,0,2,1.121698006,0.052078235,0.261173909
3,1.28,0.87,0.1,368.47,0.52,0,2,-0.268628355,0.53072938,0.16790807
3,3.67,-0.48,0.07,141.95,0.1,0,2,-0.689527724,1.038914661,-0.809413905
3,4.07,0.28,0.43,338.89,0.48,0,2,-0.661956392,0.273682303,0.166222662
3,0.26,-0.15,0.12,47.35,0.72,1,2,-1.750408956,1.50479309,0.051625193
3,3.43,0.93,0.07,3.74,0.18,0,2,-1.489383976,0.429471925,0.082160341
3,2.96,0.88,0.23,215.36,0.46,0,2,-0.276812671,-0.485303531,0.922605068
3,3.04,0.64,0.38,32.79,0.72,0,2,0.15277692,-0.790140007,0.050223434
3,4.54,0.79,0.34,250.35,0.56,0,2,0.358029411,0.859745342,-0.318235607
3,4.68,-0.36,0.15,81.95,0.73,0,2,1.726771188,-0.966903144,-0.131580009
3,1.07,-0.07,0.31,249.96,0.26,0,2,-1.607086233,0.960992566,-0.063554921
3,0.27,-0.16,0.11,24.04,0.82,1,2,0.45363322,1.212524694,0.375031277
3,0.34,-0.16,0.09,27.36,0.69,1,2,-1.801927283,-1.240362053,-0.162835931
3,0.19,-0.11,0.25,92.72,0.99,1,2,0.096910071,0.087716501,-0.104579954
3,0.22,-0.17,0.19,9.43,0.45,0,2,-0.514964995,0.227607586,-0.721036031
3,0.31,-0.2,0.12,28.31,0.79,1,2,-0.141287728,0.298031466,-0.180274355
3,2.36,0.14,0.49,396.27,0.37,1,2,-1.174803401,-0.350656251,0.386507963
3,2.37,0.73,0.22,348.74,0.43,1,2,0.492536856,-0.392754202,-0.177758466
3,0.18,0.74,0.39,50.66,0.31,0,2,-1.043317752,-0.577568926,-0.046080686
3,2.38,0.25,0.11,343.68,0.76,1,2,0.610082225,-0.020995685,-0.359779051
3,4.45,-0.18,0.1,479.13,0.23,0,2,0.14036118,0.689622652,0.796683253
3,4.43,0.72,0.22,141.83,0.86,0,2,-0.331115189,-0.048711968,-0.245898946
3,0.34,0.66,0.02,229.61,0.28,0,2,1.657458597,-0.472188901,0.208402753
3,0.16,0.49,0.06,144.63,0.72,0,2,0.394295512,1.132044645,-0.028837235
3,4.5,0.87,0.36,63.28,0.21,1,2,-2.010001481,0.276339165,0.751269909
3,1.48,-0.21,0.47,457.68,0.65,0,2,-1.112980499,0.438484449,-0.218019522
3,3.96,0.99,0.01,269.43,0.32,0,2,-0.03931973,0.479213895,-0.233081323
3,2.59,0.01,0.18,413.11,0.38,0,2,-0.032317757,-0.250505536,0.651410801
3,0.21,-0.12,0.25,144.91,0.82,1,2,0.488450951,-0.632706474,-0.612865279
